Key;English;French;German;Polish;Spanish;Italian;Swedish;Czech;Hungarian;Dutch;Portuguese;Russian;Finnish;
land_reform_two;Title and Deed system;;;;Sistema de título y escritura;;;;;;;;x
the_one_party_state;The One Party State;;;;El estado de partido único;;;;;;;;x
the_one_party_state_desc;Politically, while a varying amount of factionalism and competition for power and ideas could be (and WAS) tolerated behind closed doors, there could be no organized opposition in public, to the Party, or to the 'Revolution,' or the 'Movement,' depending on the Fascist or Communist usage. In practice this meant various measures of popular indoctrination, legal or violent repression of the political opposition, and varying levels of persecution against non-party social and religious groups.;;;;Políticamente, mientras que una cantidad variable de faccionalismo y competencia por el poder y las ideas podía ser (y FUE) tolerada a puertas cerradas, no podía haber oposición organizada en público, al Partido, a la 'Revolución' o al 'Movimiento'. ' dependiendo del uso fascista o comunista. En la práctica, esto significó diversas medidas de adoctrinamiento popular, represión legal o violenta de la oposición política y diversos niveles de persecución contra grupos sociales y religiosos no partidistas.;;;;;;;;x
totalitarianism;Totalitarianism;;;;totalitarismo;;;;;;;;x
totalitarianism_desc;The suppression of the basic institutions and rights of a democratic society became one of the first goals of Fascist and Communist states. Parliaments were abolished or made rubber stamps for state decrees and programs. Elections and Plebiscites (if held at all) were no longer secret-ballot: any citizens who opposed were virtually forced to vote the party line, or face punishment in prison or even in Gulags/Concentration Camps. The Press was censored, or more often became another state organ for the dissemination of propaganda extolling the regime's virtues and demonizing its enemies. Freedom of expression in academia, in the world of culture and in the public sphere was curtailed. Professors, scientists and professionals were willingly or unwillingly conscripted to serve the state's priorities. Many intellectuals became emigres and moved to other democratic nations, because to stay and refuse to serve meant incarceration or death.;;;;La supresión de las instituciones y derechos básicos de una sociedad democrática se convirtió en uno de los primeros objetivos de los estados fascistas y comunistas. Se abolieron los parlamentos o se aprobaron los decretos y programas estatales. Las elecciones y los plebiscitos (si es que se celebraron) ya no eran votos secretos: cualquier ciudadano que se opusiera estaba virtualmente obligado a votar la línea del partido, o enfrentar el castigo en prisión o incluso en Gulags/Campos de Concentración. La Prensa fue censurada, o más a menudo se convirtió en un órgano más del Estado para la difusión de propaganda que ensalzaba las virtudes del régimen y satanizaba a sus enemigos. Se cercenó la libertad de expresión en la academia, en el mundo de la cultura y en la esfera pública. Profesores, científicos y profesionales fueron reclutados voluntaria o involuntariamente para servir a las prioridades del estado. Muchos intelectuales emigraron y se mudaron a otras naciones democráticas, porque quedarse y negarse a servir significaba encarcelamiento o muerte.;;;;;;;;x
the_leadership_principle;The Leadership Principle;;;;El principio de liderazgo;;;;;;;;x
the_leadership_principle_desc;Fascism rejected assumptions that all were born with the ability to be leaders through popular revolution or election to democratic office. The 'Leadership Principle' affirmed that the state would be led by a group of individuals who were 'gifted to rule.' This introduced an appointed hierarchy in civil society which resembled that of the military. An Italian essay on the 'Doctrine of Fascism' stated: 'the conception of the State is all-embracing;;;;El fascismo rechazó las suposiciones de que todos nacían con la capacidad de ser líderes a través de la revolución popular o la elección a cargos democráticos. El 'Principio de Liderazgo' afirmaba que el estado sería dirigido por un grupo de individuos que estaban 'dotados para gobernar'. Esto introdujo una jerarquía designada en la sociedad civil que se parecía a la de los militares. Un ensayo italiano sobre la 'Doctrina del Fascismo' decía: 'la concepción del Estado lo abarca todo;;;;;;;;x
ultranationalism_n_the_volk;Ultranationalism and The Volk;;;;Ultranacionalismo y The Volk;;;;;;;;x
ultranationalism_n_the_volk_desc;Ultranationalism encouraged a form of collectivism that unlike Marxism, emphasized national unity through ethnicity or 'race.' Fascists believed in a state free of class struggle, National organizations were formed for the various economic classes, who all worked for the benefit of the nation. This was known as Corporatism. National Socialist variants rejected definitions based on mere national 'feeling' or 'myth.' Their definitions of belonging were based on the lines of racial protectionism or racial supremacy;;;;El ultranacionalismo alentó una forma de colectivismo que, a diferencia del marxismo, enfatizaba la unidad nacional a través de la etnicidad o la 'raza'. Los fascistas creían en un estado libre de lucha de clases. Se formaron organizaciones nacionales para las diversas clases económicas, quienes trabajaron todas en beneficio de la nación. Esto se conoció como corporativismo. Las variantes nacionalsocialistas rechazaron las definiciones basadas en un mero "sentimiento" o "mito" nacional. Sus definiciones de pertenencia se basaban en las líneas del proteccionismo racial o la supremacía racial.;;;;;;;;x
collectivisation;Collectivisation;;;;colectivización;;;;;;;;x
collectivisation_desc;Marxist doctrine emphasized the 'dictatorship of the proletariat' whereby the workers would take control of the means of the production and ulimately own their own factories and farms in a utopian socialist vision of collectivism. The architects of Communist state ideology were inevitably unable to deliver this utopian vision. What resulted instead was a dramatic expansion of state economic planning and central control over all industries and industrial production. Housing and infrastructure projects also became state-owned and directed. Heavy industry was to be emphasized above consumer goods. Private ownership of land was largely ended, and early attempts at land redistribution became massive collectivization projects whereby huge farms were organized in a factory-like manner. As with factories, delivery of raw materials and production quotas were set by central planning agencies. In all of these areas, the inherent problems of deficiencies and impossible targets came to the fore.;;;;La doctrina marxista enfatizó la 'dictadura del proletariado' por la cual los trabajadores tomarían el control de los medios de producción y finalmente serían due?os de sus propias fábricas y granjas en una visión socialista utópica del colectivismo. Los arquitectos de la ideología del estado comunista fueron inevitablemente incapaces de entregar esta visión utópica. Lo que resultó, en cambio, fue una expansión espectacular de la planificación económica estatal y el control central sobre todas las industrias y la producción industrial. Los proyectos de vivienda e infraestructura también pasaron a ser de propiedad y dirección estatales. La industria pesada debía destacarse por encima de los bienes de consumo. La propiedad privada de la tierra terminó en gran medida, y los primeros intentos de redistribución de la tierra se convirtieron en proyectos masivos de colectivización mediante los cuales se organizaban enormes granjas de manera similar a una fábrica. Al igual que con las fábricas, las agencias centrales de planificación establecían la entrega de materias primas y las cuotas de producción. En todas estas áreas, los problemas inherentes de deficiencias y objetivos imposibles salieron a la luz.;;;;;;;;x
the_classless_society;The Classless Society;;;;La sociedad sin clases;;;;;;;;x
the_classless_society_desc;The coming to power of Communist movements usually meant that the 'intelligentsia' - academics, the political opposition, businessmen, aristocrats and large landowners, even army officers - were purged, driven into exile, or killed as being opposed to the revolution. The Communist state promoted the idea of the classless society, where everyone was a comrade in the service of the State. Organized religion and ethnic nationalism were often brutally suppressed, because they could provide foci for anti-regime activities and armed resistance. The armed forces were not only often deprived of leadership in purges, but traditional military symbols that inspired the army were removed in favour of empty Marxist slogans.;;;;La llegada al poder de los movimientos comunistas generalmente significó que la 'intelligentsia' -académicos, la oposición política, empresarios, aristócratas y grandes terratenientes, incluso oficiales del ejército- fueron purgados, llevados al exilio o asesinados por oponerse a la revolución. El Estado comunista promovió la idea de la sociedad sin clases, donde todos eran compa?eros al servicio del Estado. La religión organizada y el nacionalismo étnico a menudo fueron brutalmente reprimidos, porque podían proporcionar focos para actividades contra el régimen y resistencia armada. Las fuerzas armadas no solo fueron a menudo privadas del liderazgo en las purgas, sino que los símbolos militares tradicionales que inspiraron al ejército fueron eliminados en favor de consignas marxistas vacías.;;;;;;;;x
apache_raiders;Apache Raiders;;;;Asaltantes apaches;;;;;;;;x
generalised_debt_default;Debt Default;;;;Incumplimiento de la deuda;;;;;;;;x
debt_default_to;Debt Defaulted To;;;;Deuda en mora;;;;;;;;x
STRONGER_ARMY_THAN;has a stronger army than;;;;tiene un ejército más fuerte que;;;;;;;;x
bardo_treaty_title;Enforce the Bardo Treaty;;;;Hacer cumplir el Tratado de Bardo;;;;;;;;x
bardo_treaty_desc;On May 12,1881, the reigning Bey of Tunisia signed the Treaty of Kasser Said, known also as the Bardo Treaty, which acknowledged Tunisia to be a French protectorate. This marked the effective end of Tunisian independence.;;;;El 12 de mayo de 1881, el Bey reinante de Túnez firmó el Tratado de Kasser Said, conocido también como Tratado de Bardo, que reconocía a Túnez como un protectorado francés. Esto marcó el fin efectivo de la independencia de Túnez.;;;;;;;;x
form_new_guinea_company_title;Form Deutsche Neuguinea-Kompagnie;;;;Formulario Deutsche Neuguinea-Kompagnie;;;;;;;;x
form_new_guinea_company_desc;Our commerce and trade in the East Indies has been expanding steadily since the unification of Germany. German businessmen are expanding their commercial activities on the Northeast coast of the island of New Guinea. A company has been formed in Berlin to establish commercial plantations on the island. If we support the formation of this chartered colonial company, we could gain a valuable colony and compete with British interests in the South Pacific.;;;;Nuestro comercio y comercio en las Indias Orientales se ha estado expandiendo constantemente desde la unificación de Alemania. Empresarios alemanes están expandiendo sus actividades comerciales en la costa noreste de la isla de Nueva Guinea. Se ha formado una empresa en Berlín para establecer plantaciones comerciales en la isla. Si apoyamos la formación de esta compa?ía colonial autorizada, podríamos ganar una colonia valiosa y competir con los intereses británicos en el Pacífico Sur.;;;;;;;;x
return_to_athens_title;Return to Athens;;;;Regreso a Atenas;;;;;;;;x
return_to_athens_desc;We have recaptured Athens and thus we may restore it as the capital of Greece.;;;;Hemos reconquistado Atenas y así podemos restaurarla como la capital de Grecia.;;;;;;;;x
greece_capital_change_title;Move to Constantinople!;;;;?Múdate a Constantinopla!;;;;;;;;x
greece_capital_change_desc;In the aftermath of the great victory over the hated Turks, we have recovered the holy city of Constantinople. Those who support the Megali Idea suggest that we should move our capital from Athens;;;;Tras la gran victoria sobre los odiados turcos, hemos recuperado la ciudad santa de Constantinopla. Quienes apoyan la Idea Megali sugieren que deberíamos trasladar nuestra capital desde Atenas.;;;;;;;;x
claim_the_adriatic_title;Claim the Adriatic;;;;Reclama el Adriático;;;;;;;;x
claim_the_adriatic_desc;The Adriatic Sea, a region that is historically Italian, is within our grasp and many Italians live in the lands around it to this day. It's time to assert our hegemony on the territory around it, safeguarding the Italians that still live there.;;;;El Mar Adriático, una región que es históricamente italiana, está a nuestro alcance y muchos italianos viven en las tierras que la rodean hasta el día de hoy. Es hora de afirmar nuestra hegemonía en el territorio que lo rodea, salvaguardando a los italianos que aún viven allí.;;;;;;;;x
shelter_revolutionaries_title;Shelter European Revolutionaries;;;;Refugio revolucionarios europeos;;;;;;;;x
shelter_revolutionaries_desc;Following the failed Hungarian and Polish uprisings of 1848, many of their leaders fled the Austrian Empire and went into exile. Some of them took on Ottoman names and entered the service of the Sultan. Sheltering these revolutionaries will surely damage relations with Austria and Russia, whom regard these military leaders as traitors in need of punishment.;;;;Tras los levantamientos fallidos de Hungría y Polonia de 1848, muchos de sus líderes huyeron del Imperio austríaco y se exiliaron. Algunos de ellos tomaron nombres otomanos y entraron al servicio del sultán. Proteger a estos revolucionarios seguramente da?ará las relaciones con Austria y Rusia, quienes consideran a estos líderes militares como traidores que necesitan castigo.;;;;;;;;x
ottoman_bank_title;Found Osmanli Bankasi (The Ottoman Bank);;;;Encontrado Osmanli Bankasi (El Banco Otomano);;;;;;;;x
ottoman_bank_desc;In 1856 the Ottoman Bank was founded with the collaboration of The United Kingdom and France. In 1863, the bank would be placed under total Ottoman control and renamed the Imperial Ottoman Bank. Via the bank the Ottoman state would begin to raise loans to invest in various reforms through the sale of state bonds to European investors. The bank functioned as a central bank in the last decades of the Ottoman Empire, assuming control of the Debt Administration after 1875.;;;;En 1856 se fundó el Ottoman Bank con la colaboración del Reino Unido y Francia. En 1863, el banco sería puesto bajo control otomano total y rebautizado como Banco Imperial Otomano. A través del banco, el estado otomano comenzaría a obtener préstamos para invertir en varias reformas mediante la venta de bonos estatales a inversores europeos. El banco funcionó como banco central en las últimas décadas del Imperio Otomano, asumiendo el control de la Administración de la Deuda después de 1875.;;;;;;;;x
ottoman_bank;Osmanli Bankasi;;;;Osmanli Bankasi;;;;;;;;x
desc_ottoman_bank;The Ottoman Bank is securing lower-cost capital for our nation and helping to manage our finances.;;;;El Ottoman Bank está asegurando capital de bajo costo para nuestra nación y ayudando a administrar nuestras finanzas.;;;;;;;;x
restore_istanbul_title;Restore Istanbul;;;;restaurar estambul;;;;;;;;x
restore_istanbul_desc;We have driven the Greeks out of our rightful capital! 'Constantinople' is Turkish once more and thus it must remain. We shall restore the glory of Istanbul for the prestige of our empire!;;;;?Hemos expulsado a los griegos de nuestra legítima capital! 'Constantinopla' es turco una vez más y así debe permanecer. ?Restauraremos la gloria de Estambul por el prestigio de nuestro imperio!;;;;;;;;x
pursue_unification_title;Pursue Romanian Unification;;;;Perseguir la unificación rumana;;;;;;;;x
pursue_unification_desc;Nationalist sentiment continues to grow in the Danubian Principalities, especially following the Liberal Agitation across Europe in the 1830s and 1840s. The reigning Domnitor (Prince) of Moldavia, Grigore Alexandru Ghica, decided to back the unionist campaign. Following his suicide in 1857, The new Minister of War, Alexandru Ioan Cuza was nominated by the unionist Partida Nationala for the upcoming Divan elections. He and the Partida Nationala would campaign in both Principalties. The Powers of Europe were approached for support. Some were supportive of the Romanian cause. Others opposed it outright.;;;;El sentimiento nacionalista continúa creciendo en los principados del Danubio, especialmente después de la agitación liberal en toda Europa en las décadas de 1830 y 1840. El Domnitor (Príncipe) reinante de Moldavia, Grigore Alexandru Ghica, decidió respaldar la campa?a unionista. Tras su suicidio en 1857, el nuevo Ministro de Guerra, Alexandru Ioan Cuza, fue nominado por la unionista Partida Nationala para las próximas elecciones de Divan. Él y la Partida Nationala harían campa?a en ambos Principados. Se pidió apoyo a las potencias de Europa. Algunos apoyaban la causa rumana. Otros se opusieron rotundamente.;;;;;;;;x
support_unification_title;Support Romanian Unification?;;;;?Apoyar la unificación rumana?;;;;;;;;x
support_unification_desc;A significant movment for the Unification of the Danubian Principalities has arisen. This is a significant political development. Alexandru Ioan Cuza of Moldavia is campaigning to become the Prince of both, following which he will surely create a united Romanian state. Seven Powers in Europe have significant interest in this matter, and each must declare their position. Should a majority of the Powers support the Unification Movement, the Wallachians will surely vote for Cuza and his National Party.;;;;Ha surgido un movimiento significativo para la Unificación de los Principados del Danubio. Este es un acontecimiento político significativo. Alexandru Ioan Cuza de Moldavia está haciendo campa?a para convertirse en el Príncipe de ambos, después de lo cual seguramente creará un estado rumano unido. Siete Potencias en Europa tienen un interés significativo en este asunto, y cada una debe declarar su posición. Si la mayoría de las Potencias apoya el Movimiento de Unificación, los valacos seguramente votarán por Cuza y su Partido Nacional.;;;;;;;;x
unite_the_principalities_title;Unite the Principalities;;;;Unir los Principados;;;;;;;;x
unite_the_principalities_desc;Alexandru Ioan Cuza and the Partida Nationala, representing the pro-unification forces in both Principalities,win the vote decisively in Moldavia. After a majority of the Powers of Europe supported him, the divided electors in Wallachia switched their votes to Cuza as well. With the switch of support in Bucaresti, he became Domnitor (Prince) Alexandru Ioan I of both Principalities. Thus, a united Romania was born!;;;;Alexandru Ioan Cuza y la Partida Nationala, en representación de las fuerzas pro-unificación en ambos Principados, ganan la votación decisivamente en Moldavia. Después de que la mayoría de las Potencias de Europa lo apoyaran, los electores divididos en Valaquia también cambiaron sus votos a Cuza. Con el cambio de apoyo en Bucaresti, se convirtió en Domnitor (Príncipe) Alexandru Ioan I de ambos Principados. ?Así nació una Rumanía unida!;;;;;;;;x
alexandru_ioan_cuza;Alexandru Ioan Cuza;;;;Alexandru Ioan Cuza;;;;;;;;x
desc_alexandru_ioan_cuza;Born into the ranks of the Boyar aristocracy of Moldavia, Cuza supported the Liberal Revolution of 1848 and became a political exile for a time. As the new Prince of Romania, he advocates reform and modernisation, However, he faces significant Conservative opposition from within and the machinations of the European Powers from without.;;;;Nacido en las filas de la aristocracia boyarda de Moldavia, Cuza apoyó la Revolución Liberal de 1848 y se exilió políticamente por un tiempo. Como nuevo Príncipe de Rumanía, aboga por la reforma y la modernización. Sin embargo, se enfrenta a una importante oposición conservadora desde dentro ya las maquinaciones de las potencias europeas desde fuera.;;;;;;;;x
soviet_cities_title;Proclaim Soviet Cities;;;;Proclamar ciudades soviéticas;;;;;;;;x
soviet_cities_desc;After the Russian Revolution, the ruling Bolsheviks renamed several Russian cities, notably to recognize early leaders and intellectuals in the Communist Party or simply to remove names tied to the old Tsarist era.;;;;Después de la Revolución Rusa, los bolcheviques gobernantes cambiaron el nombre de varias ciudades rusas, en particular para reconocer a los primeros líderes e intelectuales del Partido Comunista o simplemente para eliminar los nombres vinculados a la antigua era zarista.;;;;;;;;x
restore_russian_cities_title;Restore Russian Cities;;;;Restaurar ciudades rusas;;;;;;;;x
restore_russian_cities_desc;With the end of Communist rule, we have the opportunity to reclaim our past heritage and restore the traditional names to our cities!;;;;?Con el fin del gobierno comunista, tenemos la oportunidad de recuperar nuestra herencia pasada y restaurar los nombres tradicionales de nuestras ciudades!;;;;;;;;x
milyutin_army_reform_title;Milyutin's Army Reforms;;;;Reformas del ejército de Milyutin;;;;;;;;x
milyutin_army_reform_desc;A graduate of the Nicholas Military Academy in 1836, Dmitry Milyutin served in the Caucasus and later a lecturer at the Military Academy. Tsar Alexander II appointed Milyutin to be the Minister of War in 1861. Analyzing the causes of Russia's defeat in the Crimean War, Milyutin proposed a series of reforms to improve the quality and provisioning of forces, and including the idea of conscription as the recruiting base for the forces.;;;;Graduado de la Academia Militar de Nicolás en 1836, Dmitry Milyutin sirvió en el Cáucaso y luego fue profesor en la Academia Militar. El zar Alejandro II nombró a Milyutin ministro de Guerra en 1861. Al analizar las causas de la derrota de Rusia en la guerra de Crimea, Milyutin propuso una serie de reformas para mejorar la calidad y el aprovisionamiento de las fuerzas, e incluyó la idea del servicio militar obligatorio como base de reclutamiento. para las fuerzas.;;;;;;;;x
dmitry_alekseyevich_milyutin;Dmitry Alekseyevich Milyutin;;;;Dmitry Alekseyevich Milyutin;;;;;;;;x
desc_dmitry_alekseyevich_milyutin;As the Minister of War, Count Dmitry Milyutin is reforming our army following its recent state of weakness.;;;;Como Ministro de Guerra, el Conde Dmitry Milyutin está reformando nuestro ejército tras su reciente estado de debilidad.;;;;;;;;x
ukrainian_breadbasket;Ukrainian Breadbasket;;;;Panera ucraniana;;;;;;;;x
desc_ukrainian_breadbasket;A region fast becoming the breadbasket" of the empire, Our Ukrainian governates are experiencing significant increases in the birthrate of their populations!";;;;Una región que se está convirtiendo rápidamente en el granero" del imperio, ?nuestros gobiernos ucranianos están experimentando aumentos significativos en la tasa de natalidad de sus poblaciones!";;;;;;;;x
big_ukrainian_breadbasket;Ukrainian Breadbasket;;;;Panera ucraniana;;;;;;;;x
desc_big_ukrainian_breadbasket;A region fast becoming the breadbasket" of the empire, Our Ukrainian governates are experiencing significant increases in the birthrate of their populations!";;;;Una región que se está convirtiendo rápidamente en el granero" del imperio, ?nuestros gobiernos ucranianos están experimentando aumentos significativos en la tasa de natalidad de sus poblaciones!";;;;;;;;x
call_berne_conference_title;Call Berne Conference;;;;Llame a la Conferencia de Berna;;;;;;;;x
call_berne_conference_desc;The system of bilateral agreements governing the exchange of mail between countries has grown too complex to manage the growth of international trade and commerce. A German postal official, Heinrich von Stephan has invited us to call a conference in Berne in order to establish an international postal union.;;;;El sistema de acuerdos bilaterales que rigen el intercambio de correo entre países se ha vuelto demasiado complejo para gestionar el crecimiento del comercio internacional. Un funcionario postal alemán, Heinrich von Stephan, nos ha invitado a convocar una conferencia en Berna para establecer una unión postal internacional.;;;;;;;;x
sign_the_berne_treaty_title;Sign the Berne Treaty;;;;Firmar el Tratado de Berna;;;;;;;;x
sign_the_berne_treaty_desc;As early as 1863, the United States had organized a conference on the idea of an international treaty on posts. One of the biggest proponents came to be Heinrich von Stephan, Prussian and later German Minister for Posts (pictured above) under Bismarck. In 1874, the Government of Switzerland hosted an international conference at Berne where an agreement was signed in October to establish the General Postal Union. The treaty came into effect in July of 1875, and the number of signatories steadily increased after it was renamed the Universal Postal union in 1878. The UPU was designed to standardize mailing rates, facilitate transit of foreign mail, and establish the authority of each nation over all postal revenues generated within its borders.;;;;Ya en 1863, Estados Unidos había organizado una conferencia sobre la idea de un tratado internacional sobre los puestos. Uno de los mayores defensores llegó a ser Heinrich von Stephan, ministro de Correos de Prusia y luego de Alemania (en la foto de arriba) bajo Bismarck. En 1874, el Gobierno de Suiza organizó una conferencia internacional en Berna, donde se firmó un acuerdo en octubre para establecer la Unión Postal General. El tratado entró en vigor en julio de 1875 y el número de signatarios aumentó constantemente después de que se le cambió el nombre a Unión Postal Universal en 1878. La UPU fue dise?ada para estandarizar las tarifas postales, facilitar el tránsito del correo extranjero y establecer la autoridad de cada nación. sobre todos los ingresos postales generados dentro de sus fronteras.;;;;;;;;x
universal_postal_union;Universal Postal Union;;;;Unión Postal Universal;;;;;;;;x
universal_postal_union_desc;We have signed the Berne Treaty and joined the Universal Postal Union. Our nation is now benefitting from a uniform framework for the reciprocal exchange of mail around the world.;;;;Hemos firmado el Tratado de Berna y nos hemos adherido a la Unión Postal Universal. Nuestra nación ahora se beneficia de un marco uniforme para el intercambio recíproco de correo en todo el mundo.;;;;;;;;x
intervene_in_lagos_title;Intervene in Lagos;;;;Intervenir en Lagos;;;;;;;;x
intervene_in_lagos_desc;Lagos was a major hub of the African slave trade in the first half of the Nineteenth Century. A British naval expedition was despatched in 1851 to suppress the slave trade. The local Oba (King) of Lagos, Kosoko was replaced with a more acceptable one. By 1853 a full diplomatic Consul had been installed in Lagos. Prolonged civil war between Kosoko and supporters of his successors led to a second naval expeditio in 1861. Lagos was declared a protectorate, under the full jurisdiction of British law.;;;;Lagos fue un centro importante del comercio de esclavos africanos en la primera mitad del siglo XIX. En 1851 se envió una expedición naval británica para suprimir la trata de esclavos. El Oba (Rey) local de Lagos, Kosoko fue reemplazado por uno más aceptable. En 1853 se había instalado en Lagos un cónsul diplomático de pleno derecho. La prolongada guerra civil entre Kosoko y los partidarios de sus sucesores condujo a una segunda expedición naval en 1861. Lagos fue declarado protectorado, bajo la jurisdicción total de la ley británica.;;;;;;;;x
equatoria_expedition_title;Launch Equatoria Expedition;;;;Lanzamiento de la Expedición Equatoria;;;;;;;;x
equatoria_expedition_desc;The Khedive of Egypt, Isma'il I commissioned an expedition to explore the Equatoria region south of the Sudan, and to organize a new Egyptian province there. A British explorer and engineer named Samuel White Baker who had led an expedition down the Nile in 1865 was contracted by the Khedive to lead the Egyptian forces and to be the first Governor-General of the new territory..;;;;El Jedive de Egipto, Isma'il I, encargó una expedición para explorar la región de Equatoria al sur de Sudán y organizar allí una nueva provincia egipcia. Un explorador e ingeniero británico llamado Samuel White Baker, que había dirigido una expedición por el Nilo en 1865, fue contratado por el jedive para dirigir las fuerzas egipcias y ser el primer gobernador general del nuevo territorio.;;;;;;;;x
conquest_of_darfur_title;Begin Conquest of Darfur;;;;Comienza la conquista de Darfur;;;;;;;;x
conquest_of_darfur_desc;An expansionist Khedive, Isma'il I moved to incorporate the territory of Darfur into the Egyptian Sudan in 1874.;;;;Un jedive expansionista, Isma'il I se movió para incorporar el territorio de Darfur al Sudán egipcio en 1874.;;;;;;;;x
appoint_lin_zexu_title;Appoint Lin Zexu;;;;Designar a Lin Zexu;;;;;;;;x
appoint_lin_zexu_desc;Lin Zexu was a governor who administered Central China. He was famous for his effective prohibition of the sale and smoking of opium in those provinces. Lin Zexu was considered for the task of removing the offensive opium trade from the shores of China. Lin Zexu believed in taking a hard-line and harsh stance with opium dealers, and harassed Western traders into stopping their harmful trade. Despite the fact that Lin Zexu was renowned for his integrity, most of the Chinese court expected even Lin Zexu to have his price.;;;;Lin Zexu fue un gobernador que administró China Central. Fue célebre por su efectiva prohibición de la venta y el consumo de opio en aquellas provincias. Lin Zexu fue considerado para la tarea de eliminar el ofensivo comercio de opio de las costas de China. Lin Zexu creía en adoptar una postura dura y de línea dura con los traficantes de opio, y hostigaba a los comerciantes occidentales para que detuvieran su comercio da?ino. A pesar de que Lin Zexu era conocido por su integridad, la mayor parte de la corte china esperaba que incluso Lin Zexu tuviera su precio.;;;;;;;;x
establish_beiyang_fleet_title;Establish the Beiyang Fleet;;;;Establecer la flota de Beiyang;;;;;;;;x
establish_beiyang_fleet_desc;The Beiyang Fleet was first established in 1871. It languished as a weak force for a decade however until Viceroy Li Hongzhang decided to invest considerable resources. Modern battleships and cruisers were to be ordered. The first vessels were contracted from the AG Vulcan shipyard in Stettin, Germany.;;;;La flota de Beiyang se estableció por primera vez en 1871. Sin embargo, languideció como una fuerza débil durante una década hasta que el virrey Li Hongzhang decidió invertir una cantidad considerable de recursos. Se ordenarían acorazados y cruceros modernos. Los primeros buques se contrataron en el astillero AG Vulcan en Stettin, Alemania.;;;;;;;;x
revive_mesopotamian_claims_title;Revive Mesopotamian Claims;;;;Revive las reclamaciones mesopotámicas;;;;;;;;x
revive_mesopotamian_claims_desc;Mesopotamia (Iraq) has been under Ottoman rule since the Treaty of Zuhab (1639). Successive Persian attempts to regain control in the Eighteenth Century ended in stalemate. However, the political and military situation has changed in our favour. Modernisation of our country has proceeded rapidly, while our Ottoman neighbours have become embroiled in European conflicts and seen their military weakened. Is this the time to reverse our territorial losses and re-assert our claims to Mesopotamia?.;;;;Mesopotamia (Iraq) ha estado bajo el dominio otomano desde el Tratado de Zuhab (1639). Los sucesivos intentos persas de recuperar el control en el siglo XVIII terminaron en un punto muerto. Sin embargo, la situación política y militar ha cambiado a nuestro favor. La modernización de nuestro país ha avanzado rápidamente, mientras que nuestros vecinos otomanos se han visto envueltos en conflictos europeos y han visto debilitado su ejército. ?Es este el momento de revertir nuestras pérdidas territoriales y reafirmar nuestros reclamos sobre Mesopotamia?.;;;;;;;;x
establish_shinto_worship_bureau_title;Establish Shinto Worship Bureau;;;;Establecer la Oficina de Culto Sintoísta;;;;;;;;x
establish_shinto_worship_bureau_desc;The Meiji Government established the Shinto Worship Bureau in 1868 to oversee religious practice and separate the Shinto from Buddhism under the state. It was followed in 1872 by the Office of Shinto Worship to centralize worship practices. All Shinto priests became employees of the state.;;;;El gobierno de Meiji estableció la Oficina de Culto Sintoísta en 1868 para supervisar la práctica religiosa y separar el sintoísmo del budismo bajo el estado. Le siguió en 1872 la Oficina de Adoración Sintoísta para centralizar las prácticas de adoración. Todos los sacerdotes sintoístas se convirtieron en empleados del estado.;;;;;;;;x
enact_meiji_constitution1_title;Enact a Prussian-style Constitution for Japan?;;;;?Promulgar una Constitución al estilo prusiano para Japón?;;;;;;;;x
enact_meiji_constitution1_desc;In the 1870s and 80s people dissatisfied with the pace of reform in Meiji Japan demanded great political participation. Under the direction of Ito Hirobumi, the Meiji oligarchs sent missions to study the various constitutions in the West to find a model suitable for Japan. The ruling Genro favoured a a more conservative, Prussian-style constitution, with more power in Imperial hands. However, alternatives such as the American, British, and French systems were explored as well.;;;;En las décadas de 1870 y 1880, la gente insatisfecha con el ritmo de reforma en el Japón Meiji exigió una gran participación política. Bajo la dirección de Ito Hirobumi, los oligarcas Meiji enviaron misiones para estudiar las diversas constituciones en Occidente para encontrar un modelo adecuado para Japón. El gobernante Genro favoreció una constitución más conservadora, de estilo prusiano, con más poder en manos imperiales. Sin embargo, también se exploraron alternativas como los sistemas estadounidense, británico y francés.;;;;;;;;x
enact_meiji_constitution2_title;Enact a British-style Constitution for Japan?;;;;?Promulgar una Constitución al estilo británico para Japón?;;;;;;;;x
enact_meiji_constitution2_desc;In the 1870s and 80s people dissatisfied with the pace of reform in Meiji Japan demanded great political participation. Under the direction of Ito Hirobumi, the Meiji oligarchs sent missions to study the various constitutions in the West to find a model suitable for Japan. The ruling Genro favoured a a more conservative, Prussian-style constitution, with more power in Imperial hands. However, alternatives such as the American, British, and French systems were explored as well.;;;;En las décadas de 1870 y 1880, la gente insatisfecha con el ritmo de reforma en el Japón Meiji exigió una gran participación política. Bajo la dirección de Ito Hirobumi, los oligarcas Meiji enviaron misiones para estudiar las diversas constituciones en Occidente para encontrar un modelo adecuado para Japón. El gobernante Genro favoreció una constitución más conservadora, de estilo prusiano, con más poder en manos imperiales. Sin embargo, también se exploraron alternativas como los sistemas estadounidense, británico y francés.;;;;;;;;x
enact_meiji_constitution3_title;Enact an American-style Constitution for Japan?;;;;?Promulgar una Constitución al estilo estadounidense para Japón?;;;;;;;;x
